id_venda;id_pedido;data_venda;id_cliente;id_produto;quantidade;preco_tabela_brl;desconto_pct;preco_unitario_brl;valor_bruto_brl;valor_desconto_brl;valor_liquido_brl;custo_total_brl;canal_venda;forma_pagamento
44985;113019;31/12/2024;41;7;24;439,55;15,02;373,51;10549,20;1584,89;8964,31;6335,54;Televendas;Antecipado
44986;113020;31/12/2024;117;8;6;323,11;0,94;320,07;1938,66;18,22;1920,44;1164,30;Televendas;Boleto 30
44987;113020;31/12/2024;117;40;6;365,46;7,36;338,57;2192,76;161,36;2031,40;1170,60;Televendas;Boleto 30
44988;113020;31/12/2024;117;29;4;96,25;4,66;91,76;385,00;17,94;367,06;184,98;Televendas;Boleto 30
44989;113020;2024-12-31;117;2;1;149,40;6,64;139,48;149,40;9,92;139,48;82,82;Televendas;Boleto 30
44990;113021;2024-12-31;88;19;2;536,90;3,66;517,27;1073,80;39,26;1034,54;619,10;Televendas;Boleto 30
44991;113021;31/12/2024;88;25;2;1618,05;0,12;1616,09;3236,10;3,92;3232,18;2454,98;Televendas;Boleto 30
44992;113021;31/12/2024;88;7;1;439,55;4,09;421,58;439,55;17,97;421,58;263,98;Televendas;Boleto 30
44993;113021;31/12/2024;88;30;4;213,10;1,84;209,19;852,40;15,65;836,75;409,54;Televendas;Boleto 30
44994;113022;31/12/2024;19;2;12;149,40;10,87;133,16;1792,80;194,90;1597,90;993,86;Site;PIX
44995;113022;31/12/2024;19;40;6;365,46;5,80;344,26;2192,76;127,19;2065,57;1170,60;Site;PIX
44996;113022;31/12/2024;19;10;4;359,05;5,79;338,26;1436,20;83,17;1353,03;862,55;Site;PIX
44997;113022;31/12/2024;19;3;6;143,04;10,27;128,35;858,24;88,15;770,09;475,79;Site;PIX
44998;113022;2024-12-31;19;7;6;439,55;7,09;408,39;2637,30;186,96;2450,34;1583,88;Site;PIX
44999;113023;31/12/2024;144;4;4;69,76;2,43;68,07;279,04;6,77;272,27;154,70;Televendas;PIX
45000;113023;31/12/2024;144;24;6;2050,30;;1983,01;12301,80;403,71;11898,09;9332,42;Televendas;PIX
45001;113023;31/12/2024;144;22;1;1642,25;1,27;1621,45;1642,25;20,80;1621,45;1245,85;Televendas;PIX
45002;113023;2024-12-31;144;1;6;55,03;4,00;52,83;330,18;13,19;316,99;183,03;Televendas;PIX
45003;113023;2024-12-31;144;10;4;359,05;4,03;344,57;1436,20;57,91;1378,29;862,55;Televendas;PIX
45004;113024;31/12/2024;108;5;2;95,32;2,75;92,70;190,64;5,23;185,41;105,68;Vendedor Externo;Boleto 30
45005;113025;2024-12-31;190;12;2;3017,53;0,00;3017,53;6035,06;0,00;6035,06;3954,02;Vendedor Externo;Boleto 30/60/90
45006;113026;2024-12-31;21;1;6;55,03;15,06;46,74;330,18;49,73;280,45;183,03;Vendedor Externo;Boleto 30/60/90
45007;113026;2024-12-31;21;36;24;1097,51;14,26;941,01;26340,24;3755,95;22584,29;14061,59;Vendedor Externo;Boleto 30/60/90
45008;113026;31/12/2024;21;38;6;1288,45;16,14;1080,52;7730,70;1247,57;6483,13;4127,00;Vendedor Externo;Boleto 30/60/90
45009;113026;31/12/2024;21;33;48;537,85;7,44;497,86;25816,80;1919,70;23897,10;13289,88;Vendedor Externo;Boleto 30/60/90
45010;113027;31/12/2024;29;14;1;2797,54;4,80;2663,22;2797,54;134,32;2663,22;1832,87;Televendas;Boleto 30
45011;113027;31/12/2024;29;39;2;1299,96;0,87;1288,71;2599,92;22,50;2577,42;1387,96;Televendas;Boleto 30
45012;113027;2024-12-31;29;20;6;2207,01;7,94;2031,79;13242,06;1051,33;12190,73;7634,76;Televendas;Boleto 30
45013;113027;31/12/2024;29;8;6;323,11;3,60;311,47;1938,66;69,85;1868,81;1164,30;Televendas;Boleto 30
45014;113027;31/12/2024;29;22;1;1642,25;6,45;1536,24;1642,25;106,01;1536,24;1245,85;Televendas;Boleto 30
45015;113028;31/12/2024;165;13;2;2116,74;0,00;2116,74;4233,48;0,00;4233,48;2773,67;Televendas;Boleto 30
45016;113028;31/12/2024;165;9;1;510,31;6,55;476,88;510,31;33,43;476,88;306,48;Televendas;Boleto 30
45017;113029;31/12/2024;101;25;60;1618,05;17,01;1342,82;97083,00;16513,87;80569,13;73649,29;Vendedor Externo;Boleto 30
45018;113029;2024-12-31;101;4;6;69,76;14,78;59,45;418,56;61,86;356,70;232,05;Vendedor Externo;Boleto 30
45019;113029;31/12/2024;101;8;60;323,11;13,50;279,49;19386,60;2617,39;16769,21;11643,04;Vendedor Externo;Boleto 30
45020;113029;31/12/2024;101;31;12;604,39;17,43;499,03;7252,68;1264,28;5988,40;3733,51;Vendedor Externo;Boleto 30
45021;113029;2024-12-31;101;26;48;225,73;19,42;181,90;10835,04;2103,74;8731,30;5205,86;Vendedor Externo;Boleto 30
45022;113029;2024-12-31;101;14;48;2797,54;17,73;2301,44;134281,92;23812,89;110469,03;87978,00;Vendedor Externo;Boleto 30
45023;113029;31/12/2024;101;7;60;439,55;14,03;377,88;26373,00;3699,95;22673,05;15838,85;Vendedor Externo;Boleto 30
45024;113030;31/12/2024;81;26;2;225,73;0,00;225,73;451,46;0,00;451,46;216,91;Televendas;Boleto 30/60/90
45025;113030;31/12/2024;81;21;2;1330,44;0,00;1330,44;2660,88;0,00;2660,88;2018,61;Televendas;Boleto 30/60/90
45026;113030;31/12/2024;81;32;2;463,15;6,42;433,43;926,30;59,44;866,86;476,84;Televendas;Boleto 30/60/90
45027;113030;31/12/2024;81;14;1;2797,54;0,23;2790,97;2797,54;6,57;2790,97;1832,87;Televendas;Boleto 30/60/90
45028;113031;31/12/2024;181;22;1;1642,25;4,74;1564,39;1642,25;77,86;1564,39;1245,85;Marketplace;Boleto 30
45029;113032;31/12/2024;58;16;1;1747,20;3,57;1684,81;1747,20;62,39;1684,81;1007,35;Marketplace;Boleto 30
45030;113032;31/12/2024;58;8;1;323,11;4,18;309,61;323,11;13,50;309,61;194,05;Marketplace;Boleto 30
45031;113032;31/12/2024;58;37;1;1133,17;0,73;1124,94;1133,17;8,23;1124,94;604,94;Marketplace;Boleto 30
45032;113033;01/01/2025;57;33;1;537,85;3,27;520,25;537,85;17,60;520,25;276,11;Vendedor Externo;Boleto 30/60/90
45033;113033;2025-01-01;57;23;1;2042,10;5,53;1929,08;2042,10;113,02;1929,08;1544,90;Vendedor Externo;
45034;113033;01/01/2025;57;4;1;69,76;6,66;65,12;69,76;4,64;65,12;38,57;Vendedor Externo;Boleto 30/60/90
45035;113034;2025-01-01;34;18;2;1984,97;4,26;1900,45;3969,94;169,04;3800,90;2282,55;Televendas;Boleto 30/60/90
45036;113034;01/01/2025;34;40;4;365,46;6,08;343,26;1461,84;88,81;1373,03;778,24;Televendas;Boleto 30/60/90
45037;113034;01/01/2025;34;24;4;2050,30;4,18;1964,51;8201,20;343,17;7858,03;6204,40;Televendas;Boleto 30/60/90
45038;113035;01/01/2025;102;26;1;225,73;2,72;219,58;225,73;6,15;219,58;108,16;Televendas;Boleto 30/60/90
45039;113035;01/01/2025;102;3;4;143,04;0,00;143,04;572,16;0,00;572,16;316,32;Televendas;Boleto 30/60/90
45040;113036;2025-01-01;69;23;1;2042,10;5,49;1929,99;2042,10;112,11;1929,99;1544,90;Site;Boleto 30/60/90
45041;113036;2025-01-01;69;12;2;3017,53;0,00;3017,53;6035,06;0,00;6035,06;3943,08;Site;Boleto 30/60/90
45042;113036;01/01/2025;69;29;4;96,25;4,49;91,93;385,00;17,28;367,72;184,47;Site;Boleto 30/60/90
45043;113036;01/01/2025;69;21;1;1330,44;1,98;1304,14;1330,44;26,30;1304,14;1006,51;Site;Boleto 30/60/90
45044;113037;2025-01-01;106;2;1;149,40;0,00;149,40;149,40;0,00;149,40;82,59;Vendedor Externo;Boleto 30/60/90
45045;113037;01/01/2025;106;9;1;510,31;1,83;500,99;510,31;9,32;500,99;305,63;Vendedor Externo;Boleto 30/60/90
45046;113038;2025-01-01;197;5;1;95,32;3,85;91,65;95,32;3,67;91,65;52,69;Televendas;Boleto 30/60/90
45047;113038;01/01/2025;197;36;1;1097,51;4,32;1050,06;1097,51;47,45;1050,06;584,28;Televendas;Boleto 30/60/90
45048;113038;01/01/2025;197;14;1;2797,54;9,35;2535,84;2797,54;261,70;2535,84;1827,80;Televendas;Boleto 30/60/90
45049;113039;01/01/2025;40;32;4;463,15;4,97;440,15;1852,60;92,01;1760,59;951,05;Marketplace;Boleto 30
45050;113039;01/01/2025;40;23;4;2042,10;1,78;2005,75;8168,40;145,41;8022,99;6179,58;Marketplace;Boleto 30
45051;113039;2025-01-01;40;18;4;1984,97;7,63;1833,61;7939,88;605,43;7334,45;4565,10;Marketplace;Boleto 30
45052;113039;01/01/2025;40;10;4;359,05;1,49;353,71;1436,20;21,37;1414,83;860,16;Marketplace;Boleto 30
45053;113039;01/01/2025;40;40;1;365,46;11,37;323,89;365,46;41,57;323,89;194,56;Marketplace;Boleto 30
45054;113040;01/01/2025;4;1;1;55,03;3,38;53,17;55,03;1,86;53,17;30,42;Televendas;Antecipado
45055;113040;01/01/2025;4;21;4;1330,44;5,36;1259,14;5321,76;285,19;5036,57;4026,04;Televendas;Antecipado
45056;113040;01/01/2025;4;33;1;537,85;4,00;516,34;537,85;21,51;516,34;276,11;Televendas;Antecipado
45057;113040;01/01/2025;4;11;1;2101,99;3,06;2037,58;2101,99;64,41;2037,58;1373,36;Televendas;Antecipado
45058;113041;01/01/2025;3;6;1;358,43;0,59;356,31;358,43;2,12;356,31;214,67;Televendas;PIX
45059;113041;01/01/2025;3;20;4;2207,01;2,31;2155,94;8828,04;204,28;8623,76;5075,76;Televendas;PIX
45060;113042;2025-01-01;64;3;6;143,04;3,12;138,58;858,24;26,75;831,49;474,48;Televendas;Boleto 30
45061;113042;01/01/2025;64;13;1;2116,74;5,21;2006,43;2116,74;110,31;2006,43;1383,00;Televendas;Boleto 30
45062;113042;2025-01-01;64;29;4;96,25;1,82;94,49;385,00;7,02;377,98;184,47;Televendas;Boleto 30
45063;113043;01/01/2025;69;38;1;1288,45;6,99;1198,44;1288,45;90,01;1198,44;685,93;Site;PIX
45064;113043;01/01/2025;69;27;1;62,40;4,82;59,39;62,40;3,01;59,39;29,90;Site;PIX
45065;113043;2025-01-01;69;4;4;69,76;1,53;68,69;279,04;4,27;274,77;154,27;Site;PIX
45066;113044;01/01/2025;159;32;1;463,15;3,46;447,11;463,15;16,04;447,11;237,76;Site;Cartao
45067;113044;2025-01-01;159;22;1;1642,25;3,47;1585,24;1642,25;57,01;1585,24;1242,40;Site;Cartao
45068;113045;01/01/2025;181;6;2;358,43;0,00;358,43;716,86;0,00;716,86;429,33;Televendas;Boleto 30/60/90
45069;113045;2025-01-01;181;36;2;1097,51;4,34;1049,84;2195,02;95,34;2099,68;1168,56;Televendas;Boleto 30/60/90
45070;113045;01/01/2025;181;28;1;116,53;0,31;116,17;116,53;0,36;116,17;55,83;Televendas;Boleto 30/60/90
45071;113045;2025-01-01;181;30;1;213,10;0,00;213,10;213,10;0,00;213,10;102,10;Televendas;Boleto 30/60/90
45072;113046;01/01/2025;23;12;1;3017,53;6,77;2813,10;3017,53;204,43;2813,10;1971,54;Televendas;Boleto 30/60/90
45073;113046;01/01/2025;23;38;2;1288,45;5,83;1213,39;2576,90;150,12;2426,78;1371,86;Televendas;Boleto 30/60/90
45074;113047;01/01/2025;55;32;1;463,15;1,81;454,79;463,15;8,36;454,79;237,76;Vendedor Externo;Boleto 30/60/90
45075;113047;2025-01-01;55;24;6;2050,30;3,97;1968,88;12301,80;488,55;11813,25;9306,60;Vendedor Externo;Boleto 30/60/90
45076;113047;01/01/2025;55;34;4;428,50;0,31;427,16;1714,00;5,36;1708,64;879,89;Vendedor Externo;Boleto 30/60/90
45077;113048;01/01/2025;193;31;2;604,39;8,44;553,40;1208,78;101,98;1106,80;620,53;Marketplace;Boleto 30/60/90
45078;113048;01/01/2025;193;19;6;536,90;3,73;516,88;3221,40;120,10;3101,30;1852,17;Marketplace;Boleto 30/60/90
45079;113049;2025-01-01;129;23;1;2042,10;3,11;1978,61;2042,10;63,49;1978,61;1544,90;Televendas;Boleto 30/60/90
45080;113049;01/01/2025;129;22;1;1642,25;1,08;1624,56;1642,25;17,69;1624,56;1242,40;Televendas;Boleto 30/60/90
45081;113049;2025-01-01;129;24;1;2050,30;3,78;1972,90;2050,30;77,40;1972,90;1551,10;Televendas;Boleto 30/60/90
45082;113050;2025-01-01;35;30;2;213,10;2,93;206,86;426,20;12,47;413,73;204,20;Vendedor Externo;Cartao
45083;113050;01/01/2025;35;5;4;95,32;0,00;95,32;381,28;0,00;381,28;210,78;Vendedor Externo;Cartao
45084;113050;01/01/2025;35;40;1;365,46;0,00;365,46;365,46;0,00;365,46;194,56;Vendedor Externo;Cartao
45085;113051;2025-01-01;195;5;12;95,32;8,85;86,89;1143,84;101,17;1042,67;632,34;Televendas;Boleto 30/60/90
45086;113051;2025-01-01;195;18;12;1984,97;11,28;1761,01;23819,64;2687,57;21132,07;13695,30;Televendas;Boleto 30/60/90
45087;113051;01/01/2025;195;34;6;428,50;10,07;385,35;2571,00;258,91;2312,09;1319,84;Televendas;Boleto 30/60/90
45088;113052;2025-01-01;31;38;2;1288,45;0,58;1281,02;2576,90;14,86;2562,04;1371,86;Site;Antecipado
45089;113052;01/01/2025;31;20;1;2207,01;1,48;2174,39;2207,01;32,62;2174,39;1268,94;Site;Antecipado
45090;113052;01/01/2025;31;17;2;1251,77;0,09;1250,68;2503,54;2,18;2501,36;1439,43;Site;Antecipado
45091;113053;2025-01-01;65;9;6;510,31;9,23;463,19;3061,86;282,71;2779,15;1833,78;Marketplace;Cartao
45092;113053;01/01/2025;65;8;4;323,11;7,39;299,24;1292,44;95,46;1196,98;774,06;Marketplace;Cartao
45093;113053;01/01/2025;65;15;4;1930,27;7,07;1793,86;7721,08;545,65;7175,43;5044,66;Marketplace;Cartao
45094;113053;01/01/2025;65;7;6;439,55;1,84;431,47;2637,30;48,50;2588,80;1579,50;Marketplace;Cartao
45095;113053;01/01/2025;65;26;6;225,73;7,66;208,44;1354,38;103,74;1250,64;648,93;Marketplace;Cartao
45096;113054;02/01/2025;36;26;2;225,73;2,93;219,11;451,46;13,25;438,21;217,08;Site;PIX
45097;113054;02/01/2025;36;16;4;1747,20;7,34;1618,98;6988,80;512,90;6475,90;4032,61;Site;PIX
45098;113054;2025-01-02;36;6;1;358,43;10,36;321,30;358,43;37,13;321,30;215,43;Site;PIX
45099;113055;02/01/2025;34;23;1;2042,10;;1853,43;2042,10;188,67;1853,43;1550,41;Televendas;Boleto 30/60/90
45100;113055;02/01/2025;34;18;6;1984,97;5,92;1867,46;11909,82;705,07;11204,75;6872,09;Televendas;Boleto 30/60/90
45101;113055;02/01/2025;34;17;2;1251,77;5,49;1183,06;2503,54;137,41;2366,13;1444,57;Televendas;Boleto 30/60/90
45102;113055;02/01/2025;34;3;1;143,04;8,94;130,25;143,04;12,79;130,25;79,36;Televendas;Boleto 30/60/90
45103;113056;2025-01-02;90;38;2;1288,45;5,20;1221,49;2576,90;133,93;2442,97;1376,76;Televendas;Boleto 30
45104;113056;2025-01-02;90;14;1;2797,54;4,29;2677,58;2797,54;119,96;2677,58;1834,33;Televendas;Boleto 30
45105;113056;02/01/2025;90;11;1;2101,99;2,30;2053,70;2101,99;48,29;2053,70;1378,26;Televendas;Boleto 30
45106;113057;2025-01-02;65;39;2;1299,96;5,66;1226,36;2599,92;147,19;2452,73;1389,06;Site;Boleto 30
45107;113057;02/01/2025;65;13;6;2116,74;5,00;2010,98;12700,44;634,55;12065,89;8327,62;Site;Boleto 30
45108;113057;02/01/2025;65;5;4;95,32;9,51;86,25;381,28;36,26;345,02;211,53;Site;Boleto 30
45109;113057;2025-01-02;65;21;12;1330,44;9,41;1205,23;15965,28;1502,48;14462,80;12121,24;Site;Boleto 30
45110;113057;02/01/2025;65;17;12;1251,77;12,46;1095,78;15021,24;1871,86;13149,38;8667,42;Site;Boleto 30
45111;113057;02/01/2025;65;4;2;69,76;6,03;65,55;139,52;8,42;131,10;77,41;Site;Boleto 30
45112;113057;02/01/2025;65;40;12;365,46;8,20;335,51;4385,52;359,45;4026,07;2343,06;Site;Boleto 30
45113;113058;2025-01-02;71;36;1;1097,51;0,08;1096,63;1097,51;0,88;1096,63;586,36;Vendedor Externo;Boleto 30/60/90
45114;113059;02/01/2025;57;27;2;62,40;5,59;58,91;124,80;6,98;117,82;60,01;Site;Boleto 14
45115;113060;02/01/2025;157;27;6;62,40;4,06;59,87;374,40;15,20;359,20;180,03;Televendas;Antecipado
45116;113060;02/01/2025;157;34;2;428,50;4,02;411,28;857,00;34,45;822,55;441,52;Televendas;Antecipado
45117;113060;02/01/2025;157;15;4;1930,27;10,90;1719,78;7721,08;841,98;6879,10;5062,67;Televendas;Antecipado
45118;113061;02/01/2025;46;29;1;96,25;3,37;93,01;96,25;3,24;93,01;46,28;Site;Boleto 30/60/90
45119;113061;2025-01-02;46;3;2;143,04;2,16;139,95;286,08;6,18;279,90;158,72;Site;Boleto 30/60/90
45120;113061;2025-01-02;46;7;1;439,55;3,36;424,80;439,55;14,75;424,80;264,19;Site;Boleto 30/60/90
45121;113061;02/01/2025;46;9;1;510,31;7,33;472,92;510,31;37,39;472,92;306,72;Site;Boleto 30/60/90
45122;113062;2025-01-02;74;11;2;2101,99;2,60;2047,44;4203,98;109,10;4094,88;2756,52;Vendedor Externo;Cartao
45123;113063;02/01/2025;74;32;4;463,15;1,32;457,02;1852,60;24,52;1828,08;954,45;Televendas;Boleto 30/60/90
45124;113063;2025-01-02;74;17;4;1251,77;8,25;1148,49;5007,08;413,13;4593,95;2889,14;Televendas;Boleto 30/60/90
45125;113064;02/01/2025;147;10;2;359,05;4,34;343,46;718,10;31,17;686,93;431,62;Vendedor Externo;PIX
45126;113064;02/01/2025;147;17;2;1251,77;5,66;1180,96;2503,54;141,61;2361,93;1444,57;Vendedor Externo;PIX
45127;113064;2025-01-02;147;27;1;62,40;3,25;60,37;62,40;2,03;60,37;30,00;Vendedor Externo;
45128;113064;02/01/2025;147;39;2;1299,96;5,29;1231,15;2599,92;137,63;2462,29;1389,06;Vendedor Externo;PIX
45129;113065;02/01/2025;152;3;2;143,04;2,96;138,81;286,08;8,47;277,61;158,72;Vendedor Externo;Boleto 30
45130;113066;02/01/2025;96;32;1;463,15;4,32;443,12;463,15;20,03;443,12;238,61;Vendedor Externo;Cartao
45131;113066;2025-01-02;96;22;4;1642,25;3,31;1587,90;6569,00;217,41;6351,59;4987,36;Vendedor Externo;Cartao
45132;113066;2025-01-02;96;40;6;365,46;0,00;365,46;2192,76;0,00;2192,76;1171,53;Vendedor Externo;Cartao
45133;113066;2025-01-02;96;8;1;323,11;5,17;306,40;323,11;16,71;306,40;194,20;Vendedor Externo;Cartao
45134;113067;02/01/2025;38;19;12;536,90;17,16;444,75;6442,80;1105,77;5337,03;3717,56;Marketplace;Boleto 30/60/90
45135;113067;02/01/2025;38;29;60;96,25;14,94;81,87;5775,00;862,88;4912,12;2776,92;Marketplace;Boleto 30/60/90
45136;113067;02/01/2025;38;34;12;428,50;18,46;349,40;5142,00;949,26;4192,74;2649,10;Marketplace;Boleto 30/60/90
45137;113067;02/01/2025;38;31;24;604,39;14,65;515,86;14505,36;2124,81;12380,55;7472,94;Marketplace;Boleto 30/60/90
45138;113068;2025-01-02;160;7;2;439,55;5,12;417,03;879,10;45,05;834,05;528,38;Vendedor Externo;PIX
45139;113068;02/01/2025;160;36;6;1097,51;7,89;1010,90;6585,06;519,63;6065,43;3518,18;Vendedor Externo;PIX
45140;113068;2025-01-02;160;21;4;1330,44;6,01;1250,47;5321,76;319,88;5001,88;4040,41;Vendedor Externo;PIX
45141;113069;2025-01-02;122;5;2;95,32;1,08;94,29;190,64;2,06;188,58;105,77;Vendedor Externo;PIX
45142;113069;02/01/2025;122;40;4;365,46;1,19;361,12;1461,84;17,38;1444,46;781,02;Vendedor Externo;PIX
45143;113069;02/01/2025;122;34;1;428,50;6,58;400,31;428,50;28,19;400,31;220,76;Vendedor Externo;PIX
45144;113069;2025-01-02;122;21;2;1330,44;4,78;1266,88;2660,88;127,12;2533,76;2020,21;Vendedor Externo;PIX
45145;113070;02/01/2025;140;17;4;1251,77;8,99;1139,21;5007,08;450,24;4556,84;2889,14;Site;Boleto 30/60/90
45146;113071;2025-01-02;193;8;6;323,11;2,41;315,31;1938,66;46,82;1891,84;1165,23;Televendas;PIX
45147;113071;02/01/2025;193;25;6;1618,05;2,72;1573,96;9708,30;264,53;9443,77;7370,77;Televendas;PIX
45148;113071;02/01/2025;193;32;4;463,15;4,43;442,62;1852,60;82,12;1770,48;954,45;Televendas;PIX
45149;113071;02/01/2025;193;40;4;365,46;6,02;343,47;1461,84;87,97;1373,87;781,02;Televendas;PIX
45150;113072;02/01/2025;199;23;2;2042,10;3,04;1980,05;4084,20;124,09;3960,11;3100,82;Site;Cartao
45151;113072;02/01/2025;199;38;2;1288,45;1,82;1264,97;2576,90;46,96;2529,94;1376,76;Site;Cartao
45152;113072;02/01/2025;199;1;2;55,03;;52,17;110,06;5,71;104,35;61,06;Site;Cartao
45153;113073;2025-01-02;91;36;4;1097,51;0,00;1097,51;4390,04;0,00;4390,04;2345,46;Site;Boleto 14
45154;113074;02/01/2025;61;6;12;358,43;16,74;298,44;4301,16;719,90;3581,26;2585,19;Vendedor Externo;PIX
45155;113074;02/01/2025;61;3;24;143,04;11,81;126,14;3432,96;405,54;3027,42;1904,69;Vendedor Externo;PIX
45156;113074;02/01/2025;61;29;60;96,25;18,20;78,74;5775,00;1050,76;4724,24;2776,92;Vendedor Externo;PIX
45157;113074;2025-01-02;61;39;24;1299,96;15,42;1099,54;31199,04;4809,98;26389,06;16668,73;Vendedor Externo;PIX
45158;113074;02/01/2025;61;33;6;537,85;15,01;457,12;3227,10;484,40;2742,70;1662,55;Vendedor Externo;PIX
45159;113074;2025-01-02;61;4;48;69,76;19,06;56,46;3348,48;638,35;2710,13;1857,88;Vendedor Externo;PIX
45160;113074;02/01/2025;61;36;48;1097,51;14,56;937,71;52680,48;7670,41;45010,07;28145,48;Vendedor Externo;PIX
45161;113075;02/01/2025;91;37;2;1133,17;0,00;1133,17;2266,34;0,00;2266,34;1210,83;Vendedor Externo;Boleto 30
45162;113076;02/01/2025;89;15;2;1930,27;3,66;1859,72;3860,54;141,11;3719,43;2531,33;Site;Boleto 30
45163;113076;2025-01-02;89;1;6;55,03;2,85;53,46;330,18;9,42;320,76;183,18;Site;Boleto 30
45164;113076;02/01/2025;89;16;6;1747,20;4,29;1672,25;10483,20;449,69;10033,51;6048,92;Site;Boleto 30
45165;113076;02/01/2025;89;19;1;536,90;7,61;496,07;536,90;40,83;496,07;309,80;Site;Boleto 30
45166;113077;02/01/2025;166;21;6;1330,44;2,59;1296,03;7982,64;206,47;7776,17;6060,62;Televendas;Boleto 30/60/90
45167;113077;02/01/2025;166;27;4;62,40;10,47;55,86;249,60;26,14;223,46;120,02;Televendas;Boleto 30/60/90
45168;113077;02/01/2025;166;28;4;116,53;9,10;105,92;466,12;42,43;423,69;224,13;Televendas;Boleto 30/60/90
45169;113078;02/01/2025;187;37;4;1133,17;6,16;1063,41;4532,68;279,03;4253,65;2421,67;Marketplace;Boleto 30
45170;113079;2025-01-02;20;6;4;358,43;8,52;327,87;1433,72;122,22;1311,50;861,73;Televendas;Boleto 30
45171;113079;02/01/2025;20;16;2;1747,20;5,44;1652,09;3494,40;190,22;3304,18;2016,31;Televendas;Boleto 30
45172;113079;02/01/2025;20;33;1;537,85;9,23;488,19;537,85;49,66;488,19;277,09;Televendas;Boleto 30
45173;113079;02/01/2025;20;20;4;2207,01;5,96;2075,45;8828,04;526,25;8301,79;5093,87;Televendas;Boleto 30
45174;113079;2025-01-02;20;7;2;439,55;6,32;411,77;879,10;55,56;823,54;528,38;Televendas;Boleto 30
45175;113080;03/01/2025;47;21;4;1330,44;9,31;1206,56;5321,76;495,53;4826,23;4053,85;Televendas;Boleto 30/60/90
45176;113080;03/01/2025;47;40;6;365,46;0,00;365,46;2192,76;0,00;2192,76;1175,42;Televendas;Boleto 30/60/90
45177;113080;03/01/2025;47;39;2;1299,96;6,26;1218,56;2599,92;162,79;2437,13;1393,68;Televendas;Boleto 30/60/90
45178;113080;03/01/2025;47;25;2;1618,05;8,72;1477,01;3236,10;282,07;2954,03;2465,09;Televendas;Boleto 30/60/90
45179;113080;2025-01-03;47;26;6;225,73;3,83;217,09;1354,38;51,83;1302,55;653,41;Televendas;Boleto 30/60/90
45180;113081;03/01/2025;6;39;4;1299,96;0,00;1299,96;5199,84;0,00;5199,84;2787,36;Televendas;Boleto 30
45181;113082;03/01/2025;155;18;1;1984,97;5,89;1868,00;1984,97;116,97;1868,00;1149,16;Televendas;Boleto 14
45182;113082;03/01/2025;155;39;6;1299,96;4,75;1238,20;7799,76;370,55;7429,21;4181,04;Televendas;Boleto 14
45183;113082;2025-01-03;155;6;1;358,43;4,43;342,54;358,43;15,89;342,54;216,15;Televendas;Boleto 14
45184;113082;03/01/2025;155;4;2;69,76;3,85;67,08;139,52;5,37;134,15;77,67;Televendas;Boleto 14
45185;113083;03/01/2025;117;24;4;2050,30;3,00;1988,71;8201,20;246,38;7954,82;6247,25;Vendedor Externo;Boleto 30
45186;113083;03/01/2025;117;4;6;69,76;8,46;63,86;418,56;35,42;383,14;233,01;Vendedor Externo;Boleto 30
45187;113083;2025-01-03;117;22;6;1642,25;1,73;1613,77;9853,50;170,90;9682,60;7505,91;Vendedor Externo;Boleto 30
45188;113084;03/01/2025;17;9;1;510,31;0,30;508,76;510,31;1,55;508,76;307,74;Televendas;Boleto 30
45189;113084;03/01/2025;17;28;1;116,53;4,11;111,74;116,53;4,79;111,74;56,22;Televendas;Boleto 30
45190;113085;03/01/2025;139;14;2;2797,54;3,75;2692,50;5595,08;210,07;5385,01;3680,86;Televendas;Boleto 30
45191;113085;03/01/2025;139;23;2;2042,10;0,00;2042,10;4084,20;0,00;4084,20;3111,13;Televendas;Boleto 30
45192;113085;2025-01-03;139;9;1;510,31;3,03;494,85;510,31;15,46;494,85;307,74;Televendas;Boleto 30
45193;113085;03/01/2025;139;20;2;2207,01;2,42;2153,69;4414,02;106,65;4307,37;2555,41;Televendas;Boleto 30
45194;113086;2025-01-03;8;17;6;1251,77;2,87;1215,86;7510,62;215,47;7295,15;4348,12;Site;Boleto 14
45195;113086;2025-01-03;8;39;6;1299,96;2,91;1262,09;7799,76;227,24;7572,52;4181,04;Site;Boleto 14
45196;113087;03/01/2025;20;15;6;1930,27;3,01;1872,22;11581,62;348,31;11233,31;7619,25;Vendedor Externo;PIX
45197;113087;03/01/2025;20;35;6;808,52;3,98;776,33;4851,12;193,11;4658,01;2507,54;Vendedor Externo;PIX
45198;113087;2025-01-03;20;4;1;69,76;2,48;68,03;69,76;1,73;68,03;38,83;Vendedor Externo;PIX
45199;113088;03/01/2025;200;37;2;1133,17;8,62;1035,44;2266,34;195,45;2070,89;1214,86;Televendas;Boleto 30
45200;113088;03/01/2025;200;26;2;225,73;8,23;207,16;451,46;37,14;414,32;217,80;Televendas;Boleto 30
